ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Medal,NOC,region
75926,Simon Martirosyan,M,19,181,105,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Silver,ARM,Armenia
75927,Tigran Gevorg Martirosyan,M,20,NA,69,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Weightlifting,Bronze,ARM,Armenia
75928,Tigran Varban Martirosyan,M,25,175,85,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Weightlifting,Bronze,ARM,Armenia
75934,Anita Mrton,F,27,172,95,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Bronze,HUN,Hungary
75950,Martti Bertil Marttelin,M,30,176,66,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Athletics,Bronze,FIN,Finland
75966,Sergey Anatolyevich Martynov,M,32,173,65,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Shooting,Bronze,BLR,Belarus
75966,Sergey Anatolyevich Martynov,M,36,173,65,Belarus,BLR,2004 Summer,2004,Summer,Athina,Shooting,Bronze,BLR,Belarus
75966,Sergey Anatolyevich Martynov,M,44,173,65,Belarus,BLR,2012 Summer,2012,Summer,London,Shooting,Gold,BLR,Belarus
75967,Sergey Aleksandrovich Martynov,M,21,166,66,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,Silver,EUN,Russia
75973,Aleksandr Georgiyevich Martyshkin,M,25,189,89,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Bronze,URS,Russia
75981,Kei Marumo,F,24,160,50,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Bronze,JPN,Japan
75996,Karina Maruyama,F,29,162,56,Japan,JPN,2012 Summer,2012,Summer,London,Football,Silver,JPN,Japan
76007,Gyrgyi Marvalics-Szkely,F,35,NA,NA,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,Silver,HUN,Hungary
76011,John Marvin,M,29,185,77,United States,USA,1956 Summer,1956,Summer,Melbourne,Sailing,Bronze,USA,USA
76012,Franco Marvulli,M,25,191,82,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Cycling,Silver,SUI,Switzerland
76019,Joachim Jerzy Marx,M,27,180,75,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Gold,POL,Poland
76021,Michael Marx,M,24,187,75,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,Bronze,FRG,Germany
76035,Gustavo Marzi,M,19,167,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,Silver,ITA,Italy
76035,Gustavo Marzi,M,23,167,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Gold,ITA,Italy
76035,Gustavo Marzi,M,23,167,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Silver,ITA,Italy
76035,Gustavo Marzi,M,23,167,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Silver,ITA,Italy
76035,Gustavo Marzi,M,27,167,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,Gold,ITA,Italy
76035,Gustavo Marzi,M,27,167,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,Silver,ITA,Italy
76035,Gustavo Marzi,M,27,167,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,Silver,ITA,Italy
76039,Gianfranco Marzolla,M,23,NA,NA,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Bronze,ITA,Italy
76040,Pierluigi Marzorati,M,27,187,79,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Silver,ITA,Italy
76055,Linet Chepkwemoi Masai,F,18,NA,NA,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Bronze,KEN,Kenya
76058,Daniele Masala,M,29,176,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Gold,ITA,Italy
76058,Daniele Masala,M,29,176,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Gold,ITA,Italy
76058,Daniele Masala,M,33,176,66,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Silver,ITA,Italy
76071,Bruno Miguel Mascarenhas Antunes,M,23,181,73,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Bronze,ITA,Italy
76076,Claude-Lon Mascaux,M,41,NA,NA,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Bronze,FRA,France
76079,Javier Alejandro Mascherano,M,20,171,66,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Gold,ARG,Argentina
76079,Javier Alejandro Mascherano,M,24,171,66,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Gold,ARG,Argentina
76084,Aldo Masciotta,M,26,NA,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,Silver,ITA,Italy
76093,Aleksandr Anatolyevich Maseykov,M,21,178,82,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Canoeing,Gold,EUN,Russia
76095,"Jesse William John"""" Mashburn""""",M,23,189,85,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Gold,USA,USA
76103,Ruslan Oleksandrovych Mashurenko,M,29,184,90,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Judo,Bronze,UKR,Ukraine
76115,Tomas Masiulis,M,24,205,104,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Bronze,LTU,Lithuania
76118,Henry Maske,M,24,182,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Boxing,Gold,GDR,Germany
76122,Yevgeny Ivanovich Maskinskov,M,25,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Silver,URS,Russia
76123,Darius Maskolinas,M,29,195,90,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Bronze,LTU,Lithuania
76132,Vladimir Anatolyevich Maslennikov,M,21,171,73,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Bronze,RUS,Russia
76139,Anatoly Yevstigneyevich Maslyonkin,M,26,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Football,Gold,URS,Russia
76143,Vojtech Masn,M,26,166,59,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Silver,TCH,Czech Republic
76156,Germaine Mason,M,25,195,80,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Silver,GBR,UK
76160,James Robert Mason,M,21,176,76,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Hockey,Silver,AUS,Australia
76172,Michele Mary Mason-Brown,F,25,171,55,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Silver,AUS,Australia
76173,Mirza Nasir-ud-Din Masood,M,30,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Gold,IND,India
76175,Paula Karina Masotta Biagetti,F,29,170,58,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Silver,ARG,Argentina
76184,Antonio Maspes,M,20,NA,NA,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,Bronze,ITA,Italy
76200,Valent Massana Gracia,M,26,165,51,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Athletics,Bronze,ESP,Spain
76206,Armand mile Nicolas Massard,M,35,186,84,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,Gold,FRA,France
76206,Armand mile Nicolas Massard,M,35,186,84,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,Bronze,FRA,France
76206,Armand mile Nicolas Massard,M,43,186,84,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,Silver,FRA,France
76218,Kylie Jacqueline Masse,F,20,173,61,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Bronze,CAN,Canada
76223,Daniela Masseroni,F,19,170,48,Italy,ITA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Silver,ITA,Italy
76226,Kelly Massey,F,31,178,57,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Bronze,GBR,UK
76227,Joseph Kent Massey,M,44,188,89,United States,USA,1996 Summer,1996,Summer,Atlanta,Sailing,Bronze,USA,USA
76228,Paul Mackintosh Orgill Massey,M,22,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Silver,GBR,UK
76230,Alexander Chen Massialas,M,22,188,81,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Silver,USA,USA
76230,Alexander Chen Massialas,M,22,188,81,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Bronze,USA,USA
76239,Enric Massip Borrs,M,31,192,92,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Bronze,ESP,Spain
76242,Luca Masso,M,22,186,82,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Gold,ARG,Argentina
76249,Eugne Henri Masson,M,28,NA,NA,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,Silver,FRA,France
76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,NA,NA,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,Gold,FRA,France
76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,NA,NA,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,Gold,FRA,France
76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,NA,NA,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,Gold,FRA,France
76256,Nicols Alejandro Mass Fried,M,26,182,80,Chile,CHI,2004 Summer,2004,Summer,Athina,Tennis,Gold,CHI,Chile
76256,Nicols Alejandro Mass Fried,M,26,182,80,Chile,CHI,2004 Summer,2004,Summer,Athina,Tennis,Gold,CHI,Chile
76258,Carlo Massullo,M,26,170,65,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Bronze,ITA,Italy
76258,Carlo Massullo,M,26,170,65,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Gold,ITA,Italy
76258,Carlo Massullo,M,31,170,65,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Silver,ITA,Italy
76258,Carlo Massullo,M,31,170,65,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Silver,ITA,Italy
76258,Carlo Massullo,M,34,170,65,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Bronze,ITA,Italy
76266,Vasile Ionel Mstcan,M,23,193,93,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Silver,ROU,Romania
76270,Edith Louise Master,F,43,165,62,United States,USA,1976 Summer,1976,Summer,Montreal,Equestrianism,Bronze,USA,USA
76272,Svetlana Aleksandrovna Masterkova,F,28,168,50,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Gold,RUS,Russia
76272,Svetlana Aleksandrovna Masterkova,F,28,168,50,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Gold,RUS,Russia
76279,June Elaine Rita Maston (-Ferguson),F,20,NA,NA,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Silver,AUS,Australia
76281,Natalie Mastracci,F,23,178,75,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Silver,CAN,Canada
76283,Luigi Mastrangelo,M,25,202,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Bronze,ITA,Italy
76283,Luigi Mastrangelo,M,28,202,90,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Silver,ITA,Italy
76283,Luigi Mastrangelo,M,36,202,90,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Bronze,ITA,Italy
76287,Michele Mastromarino,M,26,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gold,ITA,Italy
76295,Mariko Masubuchi,F,20,169,61,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Silver,JPN,Japan
76313,Zygmunt Pawe Maszczyk,M,27,175,71,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Gold,POL,Poland
76313,Zygmunt Pawe Maszczyk,M,31,175,71,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Silver,POL,Poland
76316,Lajos Maszlay,M,44,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,Bronze,HUN,Hungary
76316,Lajos Maszlay,M,48,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,Bronze,HUN,Hungary
76329,Viliame Sevaka Mata,M,24,196,106,Fiji,FIJ,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Gold,FIJ,Fiji
76349,Illia Fedorovych Mate,M,23,187,100,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,Gold,URS,Russia
76353,Richard Kipkemboi Mateelong,M,24,179,65,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Bronze,KEN,Kenya
76359,Eszter Mtfi,F,30,177,74,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Bronze,HUN,Hungary
76363,Ilie Matei,M,24,187,90,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Wrestling,Silver,ROU,Romania
76386,Samuel Matete,M,27,183,81,Zambia,ZAM,1996 Summer,1996,Summer,Atlanta,Athletics,Silver,ZAM,Zambia
76389,Svitlana Valerivna Matevusheva,F,23,178,75,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Sailing,Silver,UKR,Ukraine
76398,Diana Beverly Matheson,F,28,153,54,Canada,CAN,2012 Summer,2012,Summer,London,Football,Bronze,CAN,Canada
76398,Diana Beverly Matheson,F,32,153,54,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Bronze,CAN,Canada
76400,Eli Matheson,M,25,175,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Bronze,AUS,Australia
76401,Hugh Patrick Matheson,M,27,196,90,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Silver,GBR,UK
76406,Marlene Judith Mathews-Willard (-O'Shea),F,22,170,64,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Bronze,AUS,Australia
76406,Marlene Judith Mathews-Willard (-O'Shea),F,22,170,64,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Bronze,AUS,Australia
76407,Courtney Lynn Kaiulani  Mathewson,F,25,171,69,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Gold,USA,USA
76407,Courtney Lynn Kaiulani  Mathewson,F,29,171,69,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Gold,USA,USA
76409,"Robert Bruce Bob"""" Mathias""""",M,17,190,92,United States,USA,1948 Summer,1948,Summer,London,Athletics,Gold,USA,USA
76409,"Robert Bruce Bob"""" Mathias""""",M,21,190,92,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Gold,USA,USA
76415,Jan Dupont Mathiasen,M,31,184,75,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Sailing,Bronze,DEN,Denmark
76417,Berndt Edvin Mathiasson,M,22,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Wrestling,Bronze,SWE,Sweden
76429,Jean-Baptiste Mathieu,M,25,NA,NA,Socit Nautique de Bayonne-1,FRA,1906 Summer,1906,Summer,Athina,Rowing,Bronze,FRA,France
76429,Jean-Baptiste Mathieu,M,25,NA,NA,Socit Nautique de Bayonne-2,FRA,1906 Summer,1906,Summer,Athina,Rowing,Bronze,FRA,France
76433,Michael Walter Mathieu,M,24,178,76,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Silver,BAH,Bahamas
76433,Michael Walter Mathieu,M,28,178,76,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Gold,BAH,Bahamas
76433,Michael Walter Mathieu,M,32,178,76,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Bronze,BAH,Bahamas
76441,Ivar Mathisen,M,28,NA,NA,Norway,NOR,1948 Summer,1948,Summer,London,Canoeing,Silver,NOR,Norway
76442,Per Anton Mathisen,M,27,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gold,NOR,Norway
76448,Cdric Mathy,M,22,177,85,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Cycling,Bronze,BEL,Belgium
76449,Franois Mathy,M,31,180,77,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Equestrianism,Bronze,BEL,Belgium
76449,Franois Mathy,M,31,180,77,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Equestrianism,Bronze,BEL,Belgium
76464,Julia Matijass,F,30,161,48,Germany,GER,2004 Summer,2004,Summer,Athina,Judo,Bronze,GER,Germany
76477,Yelena Gennadyevna Matiyevskaya (-Bratishko),F,19,168,62,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Silver,URS,Russia
76481,Antony Matkovich,M,27,196,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Silver,AUS,Australia
76484,tefan Matlk,M,30,176,72,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Silver,TCH,Czech Republic
76492,Georges Arnould Maton,M,22,NA,NA,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,Bronze,FRA,France
76495,ngel Volodia Matos Fuentes,M,23,193,81,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Taekwondo,Gold,CUB,Cuba
76501,Valter Matoevi,M,26,194,99,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Gold,CRO,Croatia
76501,Valter Matoevi,M,34,194,99,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Gold,CRO,Croatia
76515,Matylda Matoukov-nov (-Rikov),F,19,158,53,Czechoslovakia,TCH,1952 Summer,1952,Summer,Helsinki,Gymnastics,Bronze,TCH,Czech Republic
76515,Matylda Matoukov-nov (-Rikov),F,27,158,53,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Gymnastics,Silver,TCH,Czech Republic
76516,Nonka Decheva Matova (Shatarova-),F,37,165,65,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Shooting,Silver,BUL,Bulgaria
76533,Ollie Genoa Matson,M,22,188,89,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Bronze,USA,USA
76533,Ollie Genoa Matson,M,22,188,89,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Silver,USA,USA
76534,"James Randel Randy"""" Matson""""",M,19,200,120,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Silver,USA,USA
76534,"James Randel Randy"""" Matson""""",M,23,200,120,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Gold,USA,USA
76538,Masayuki Matsubara,M,21,159,56,Japan,JPN,1960 Summer,1960,Summer,Roma,Wrestling,Silver,JPN,Japan
76548,Noriko Matsuda,F,24,169,63,Japan,JPN,1976 Summer,1976,Summer,Montreal,Volleyball,Gold,JPN,Japan
76551,Takeshi Matsuda,M,24,184,84,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Bronze,JPN,Japan
76551,Takeshi Matsuda,M,28,184,84,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Bronze,JPN,Japan
76551,Takeshi Matsuda,M,28,184,84,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Silver,JPN,Japan
76551,Takeshi Matsuda,M,32,184,84,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Bronze,JPN,Japan
76575,Ikuo Matsumoto,M,26,170,65,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Bronze,JPN,Japan
76576,Kaori Matsumoto,F,24,163,57,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Gold,JPN,Japan
76576,Kaori Matsumoto,F,28,163,57,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Bronze,JPN,Japan
76579,Naomi Matsumoto,F,32,166,60,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Silver,JPN,Japan
76581,Ryutaro Matsumoto,M,26,168,60,Japan,JPN,2012 Summer,2012,Summer,London,Wrestling,Bronze,JPN,Japan
76589,Katsumi Matsumura (-Tida),F,20,173,74,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Gold,JPN,Japan
76589,Katsumi Matsumura (-Tida),F,28,173,74,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Silver,JPN,Japan
76593,Yoshiko Matsumura (-Kanda),F,22,170,65,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Gold,JPN,Japan
76596,Masayuki Matsunaga,M,22,158,53,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Bronze,JPN,Japan
76596,Masayuki Matsunaga,M,22,158,53,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Bronze,JPN,Japan
76600,Tomohiro Matsunaga,M,28,163,55,Japan,JPN,2008 Summer,2008,Summer,Beijing,Wrestling,Silver,JPN,Japan
76601,Nobuhiko Matsunaka,M,22,182,90,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Baseball,Silver,JPN,Japan
76614,Yoshiyuki Matsuoka,M,27,164,65,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Judo,Gold,JPN,Japan
76625,Misaki Matsutomo,F,24,160,50,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Gold,JPN,Japan
76630,Daisuke Matsuzaka,M,23,182,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Bronze,JPN,Japan
76637,Gavino Matta,M,26,NA,NA,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Silver,ITA,Italy
76641,Ennio Mattarelli,M,36,181,86,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Shooting,Gold,ITA,Italy
76644,Bethanie Lynn Mattek-Sands,F,31,168,66,United States-2,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Gold,USA,USA
76653,Joachim Mattern,M,28,178,72,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Canoeing,Gold,GDR,Germany
76653,Joachim Mattern,M,28,178,72,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Canoeing,Silver,GDR,Germany
76656,Domenico Matteucci,M,37,173,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Shooting,Bronze,ITA,Italy
76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Gold,GDR,Germany
76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Gold,GDR,Germany
76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Silver,GDR,Germany
76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Bronze,GDR,Germany
76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Gold,GDR,Germany
76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Gold,GDR,Germany
76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Silver,GDR,Germany
76659,Roland Matthes,M,25,189,74,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Bronze,GDR,Germany
76672,"Thomas John Johnnie"""" Matthews""""",M,21,177,67,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Cycling,Gold,GBR,UK
76674,"Kenneth Joseph Ken"""" Matthews""""",M,30,185,78,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Gold,GBR,UK
76676,Margaret Rejean Matthews (-Wilburn),F,21,165,57,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Bronze,USA,USA
76678,Maurice Kershaw Matthews,M,27,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Gold,GBR,UK
76678,Maurice Kershaw Matthews,M,27,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Silver,GBR,UK
76682,Peter Matthews,M,26,188,84,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Silver,JAM,Jamaica
76686,"Vincent Edward Vince"""" Matthews""""",M,20,187,81,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Gold,USA,USA
76686,"Vincent Edward Vince"""" Matthews""""",M,24,187,81,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Gold,USA,USA
76689,Hans Matthiae,M,27,NA,NA,Berliner Ruderverein von 1876-2,GER,1912 Summer,1912,Summer,Stockholm,Rowing,Bronze,GER,Germany
76694,Margriet Matthijsse,F,19,177,70,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Sailing,Silver,NED,Netherlands
76694,Margriet Matthijsse,F,23,177,70,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Sailing,Silver,NED,Netherlands
76709,Marcus Laborne Mattioli,M,19,181,75,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Bronze,BRA,Brazil
76716,Sergio Armando Matto Surez,M,21,182,82,Uruguay,URU,1952 Summer,1952,Summer,Helsinki,Basketball,Bronze,URU,Uruguay
76716,Sergio Armando Matto Surez,M,26,182,82,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Basketball,Bronze,URU,Uruguay
76724,Gustaf Isidor Mattsson,M,26,169,60,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Bronze,SWE,Sweden
76735,Sofia Magdalena Mattsson,F,26,164,56,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Bronze,SWE,Sweden
76746,eljko Matu,M,25,177,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Football,Gold,YUG,Serbia
76750,Vasilijus Matuevas,M,22,186,80,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Gold,URS,Russia
76772,Sergey Yuryevich Matveyev,M,23,192,94,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Bronze,RUS,Russia
76777,Serhiy Leonidovych Matvieiev,M,25,183,78,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Cycling,Silver,UKR,Ukraine
76780,Ihor Hryhorovych Matviyenko,M,25,178,69,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Sailing,Gold,UKR,Ukraine
76782,Viktor Antonovych Matviyenko,M,27,175,72,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Football,Bronze,URS,Russia
76784,Auguszta Mtys,F,28,171,70,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Bronze,HUN,Hungary
76794,Evelyn Matz (-Hbscher),F,20,176,70,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Handball,Silver,GDR,Germany
76794,Evelyn Matz (-Hbscher),F,24,176,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Bronze,GDR,Germany
76796,Michael Ray Matz,M,45,180,75,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,Silver,USA,USA
76804,Jindich Maudr,M,22,170,NA,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Wrestling,Silver,TCH,Czech Republic
76805,Algernon Maudslay,M,27,NA,NA,Scotia,GBR,1900 Summer,1900,Summer,Paris,Sailing,Gold,GBR,UK
76805,Algernon Maudslay,M,27,NA,NA,Scotia,GBR,1900 Summer,1900,Summer,Paris,Sailing,Gold,GBR,UK
